Ano,CodAno,Modelo,CodModelo,Marca,CodMarca
2017 Gasolina,2017-1,KA SEL 1.5 16V FLEX 5P,6917,FORD,22
2016 Gasolina,2016-1,KA SEL 1.5 16V FLEX 5P,6917,FORD,22
2015 Gasolina,2015-1,KA SEL 1.5 16V FLEX 5P,6917,FORD,22
2018 Gasolina,2018-1,KA TRAIL 1.5 16V FLEX MEC. 5P,7904,FORD,22
2017 Gasolina,2017-1,KA TRAIL 1.5 16V FLEX MEC. 5P,7904,FORD,22
2021 Gasolina,2021-1,KA+ SEDAN 1.0 SE/SE PLUS TIVCT FLEX 4P,6919,FORD,22
2020 Gasolina,2020-1,KA+ SEDAN 1.0 SE/SE PLUS TIVCT FLEX 4P,6919,FORD,22
2019 Gasolina,2019-1,KA+ SEDAN 1.0 SE/SE PLUS TIVCT FLEX 4P,6919,FORD,22
2018 Gasolina,2018-1,KA+ SEDAN 1.0 SE/SE PLUS TIVCT FLEX 4P,6919,FORD,22
2017 Gasolina,2017-1,KA+ SEDAN 1.0 SE/SE PLUS TIVCT FLEX 4P,6919,FORD,22
2016 Gasolina,2016-1,KA+ SEDAN 1.0 SE/SE PLUS TIVCT FLEX 4P,6919,FORD,22
2015 Gasolina,2015-1,KA+ SEDAN 1.0 SE/SE PLUS TIVCT FLEX 4P,6919,FORD,22
2019 Gasolina,2019-1,KA+ SEDAN 1.0 SEL TICVT FLEX 4P,6918,FORD,22
2018 Gasolina,2018-1,KA+ SEDAN 1.0 SEL TICVT FLEX 4P,6918,FORD,22
2017 Gasolina,2017-1,KA+ SEDAN 1.0 SEL TICVT FLEX 4P,6918,FORD,22
2016 Gasolina,2016-1,KA+ SEDAN 1.0 SEL TICVT FLEX 4P,6918,FORD,22
2015 Gasolina,2015-1,KA+ SEDAN 1.0 SEL TICVT FLEX 4P,6918,FORD,22
2018 Gasolina,2018-1,KA+ SEDAN 1.5 SEL 16V FLEX 4P,6921,FORD,22
2017 Gasolina,2017-1,KA+ SEDAN 1.5 SEL 16V FLEX 4P,6921,FORD,22
2016 Gasolina,2016-1,KA+ SEDAN 1.5 SEL 16V FLEX 4P,6921,FORD,22
2015 Gasolina,2015-1,KA+ SEDAN 1.5 SEL 16V FLEX 4P,6921,FORD,22
2001 Gasolina,2001-1,RANGER 2.5I CE,857,FORD,22
2000 Gasolina,2000-1,RANGER 2.5I CE,857,FORD,22
1999 Gasolina,1999-1,RANGER 2.5I CE,857,FORD,22
2016 Gasolina,2016-1,RANGER SPORT 2.5 FLEX 16V 4X2 CS,6746,FORD,22
2015 Gasolina,2015-1,RANGER SPORT 2.5 FLEX 16V 4X2 CS,6746,FORD,22
2014 Gasolina,2014-1,RANGER SPORT 2.5 FLEX 16V 4X2 CS,6746,FORD,22
2018 Diesel,2018-3,RANGER SPORTRAC 2.2 16V 4X4 CD DIES AUT.,8079,FORD,22
2015 Diesel,2015-3,RANGER TROPICAB 3.2 20V 4X4 TB DIESEL,6526,FORD,22
2014 Diesel,2014-3,RANGER TROPICAB 3.2 20V 4X4 TB DIESEL,6526,FORD,22
2013 Diesel,2013-3,RANGER TROPICAB 3.2 20V 4X4 TB DIESEL,6526,FORD,22
32000 Diesel,32000-3,RANGER XL 2.2 4X4 CD DIESEL MEC.,7688,FORD,22
2023 Diesel,2023-3,RANGER XL 2.2 4X4 CD DIESEL MEC.,7688,FORD,22
2022 Diesel,2022-3,RANGER XL 2.2 4X4 CD DIESEL MEC.,7688,FORD,22
2021 Diesel,2021-3,RANGER XL 2.2 4X4 CD DIESEL MEC.,7688,FORD,22
2020 Diesel,2020-3,RANGER XL 2.2 4X4 CD DIESEL MEC.,7688,FORD,22
2019 Diesel,2019-3,RANGER XL 2.2 4X4 CD DIESEL MEC.,7688,FORD,22
2016 Diesel,2016-3,RANGER XL 2.2 4X4 CD DIESEL MEC.,7688,FORD,22
2015 Diesel,2015-3,RANGER XL 2.2 4X4 CD DIESEL MEC.,7688,FORD,22
2014 Diesel,2014-3,RANGER XL 2.2 4X4 CD DIESEL MEC.,7688,FORD,22
2013 Diesel,2013-3,RANGER XL 2.2 4X4 CD DIESEL MEC.,7688,FORD,22
32000 Diesel,32000-3,RANGER XLS 2.2 4X2 CD DIESEL AUT.,8316,FORD,22
2023 Diesel,2023-3,RANGER XLS 2.2 4X2 CD DIESEL AUT.,8316,FORD,22
2022 Diesel,2022-3,RANGER XLS 2.2 4X2 CD DIESEL AUT.,8316,FORD,22
2021 Diesel,2021-3,RANGER XLS 2.2 4X2 CD DIESEL AUT.,8316,FORD,22
2020 Diesel,2020-3,RANGER XLS 2.2 4X2 CD DIESEL AUT.,8316,FORD,22
2019 Diesel,2019-3,RANGER XLS 2.2 4X2 CD DIESEL AUT.,8316,FORD,22
32000 Diesel,32000-3,RANGER XLS 2.2 4X4 CD DIESEL AUT.,7590,FORD,22
2023 Diesel,2023-3,RANGER XLS 2.2 4X4 CD DIESEL AUT.,7590,FORD,22
2022 Diesel,2022-3,RANGER XLS 2.2 4X4 CD DIESEL AUT.,7590,FORD,22
2021 Diesel,2021-3,RANGER XLS 2.2 4X4 CD DIESEL AUT.,7590,FORD,22
2020 Diesel,2020-3,RANGER XLS 2.2 4X4 CD DIESEL AUT.,7590,FORD,22
2019 Diesel,2019-3,RANGER XLS 2.2 4X4 CD DIESEL AUT.,7590,FORD,22
2018 Diesel,2018-3,RANGER XLS 2.2 4X4 CD DIESEL AUT.,7590,FORD,22
2017 Diesel,2017-3,RANGER XLS 2.2 4X4 CD DIESEL AUT.,7590,FORD,22
2016 Diesel,2016-3,RANGER XLS 2.2 4X4 CD DIESEL AUT.,7590,FORD,22
2012 Gasolina,2012-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CD,875,FORD,22
2011 Gasolina,2011-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CD,875,FORD,22
2010 Gasolina,2010-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CD,875,FORD,22
2009 Gasolina,2009-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CD,875,FORD,22
2008 Gasolina,2008-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CD,875,FORD,22
2007 Gasolina,2007-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CD,875,FORD,22
2006 Gasolina,2006-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CD,875,FORD,22
2005 Gasolina,2005-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CD,875,FORD,22
2004 Gasolina,2004-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CD,875,FORD,22
2012 Gasolina,2012-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CS,876,FORD,22
2011 Gasolina,2011-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CS,876,FORD,22
2010 Gasolina,2010-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CS,876,FORD,22
2009 Gasolina,2009-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CS,876,FORD,22
2008 Gasolina,2008-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CS,876,FORD,22
2007 Gasolina,2007-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CS,876,FORD,22
2006 Gasolina,2006-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CS,876,FORD,22
2005 Gasolina,2005-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CS,876,FORD,22
2004 Gasolina,2004-1,RANGER XLS 2.3 16V 145CV/150CV 4X2 CS,876,FORD,22
2019 Gasolina,2019-1,RANGER XLS 2.5 16V 4X2 CD FLEX,6165,FORD,22
2018 Gasolina,2018-1,RANGER XLS 2.5 16V 4X2 CD FLEX,6165,FORD,22
2017 Gasolina,2017-1,RANGER XLS 2.5 16V 4X2 CD FLEX,6165,FORD,22
2016 Gasolina,2016-1,RANGER XLS 2.5 16V 4X2 CD FLEX,6165,FORD,22
2015 Gasolina,2015-1,RANGER XLS 2.5 16V 4X2 CD FLEX,6165,FORD,22
2014 Gasolina,2014-1,RANGER XLS 2.5 16V 4X2 CD FLEX,6165,FORD,22
2013 Gasolina,2013-1,RANGER XLS 2.5 16V 4X2 CD FLEX,6165,FORD,22
2015 Gasolina,2015-1,RANGER XLS 2.5 16V 4X2 CS FLEX,6166,FORD,22
2014 Gasolina,2014-1,RANGER XLS 2.5 16V 4X2 CS FLEX,6166,FORD,22
2013 Gasolina,2013-1,RANGER XLS 2.5 16V 4X2 CS FLEX,6166,FORD,22
2012 Gasolina,2012-1,RANGER XLT 2.3 16V 150CV CD REPOWER.,4291,FORD,22
2011 Gasolina,2011-1,RANGER XLT 2.3 16V 150CV CD REPOWER.,4291,FORD,22
2010 Gasolina,2010-1,RANGER XLT 2.3 16V 150CV CD REPOWER.,4291,FORD,22
2009 Gasolina,2009-1,RANGER XLT 2.3 16V 150CV CD REPOWER.,4291,FORD,22
2008 Gasolina,2008-1,RANGER XLT 2.3 16V 150CV CD REPOWER.,4291,FORD,22
2007 Gasolina,2007-1,RANGER XLT 2.3 16V 150CV CD REPOWER.,4291,FORD,22
2019 Gasolina,2019-1,RANGER XLT 2.5 16V 4X2 CD FLEX,6169,FORD,22
2018 Gasolina,2018-1,RANGER XLT 2.5 16V 4X2 CD FLEX,6169,FORD,22
2017 Gasolina,2017-1,RANGER XLT 2.5 16V 4X2 CD FLEX,6169,FORD,22
2016 Gasolina,2016-1,RANGER XLT 2.5 16V 4X2 CD FLEX,6169,FORD,22
2015 Gasolina,2015-1,RANGER XLT 2.5 16V 4X2 CD FLEX,6169,FORD,22
2014 Gasolina,2014-1,RANGER XLT 2.5 16V 4X2 CD FLEX,6169,FORD,22
2013 Gasolina,2013-1,RANGER XLT 2.5 16V 4X2 CD FLEX,6169,FORD,22
2012 Diesel,2012-3,RANGER XLT 3.0 PSE 163CV 4X2 CD TB DIES.,894,FORD,22
2011 Diesel,2011-3,RANGER XLT 3.0 PSE 163CV 4X2 CD TB DIES.,894,FORD,22
2010 Diesel,2010-3,RANGER XLT 3.0 PSE 163CV 4X2 CD TB DIES.,894,FORD,22
2009 Diesel,2009-3,RANGER XLT 3.0 PSE 163CV 4X2 CD TB DIES.,894,FORD,22
2008 Diesel,2008-3,RANGER XLT 3.0 PSE 163CV 4X2 CD TB DIES.,894,FORD,22
2007 Diesel,2007-3,RANGER XLT 3.0 PSE 163CV 4X2 CD TB DIES.,894,FORD,22
2006 Diesel,2006-3,RANGER XLT 3.0 PSE 163CV 4X2 CD TB DIES.,894,FORD,22
2005 Diesel,2005-3,RANGER XLT 3.0 PSE 163CV 4X2 CD TB DIES.,894,FORD,22
2012 Diesel,2012-3,RANGER XLT 3.0 PSE 163CV 4X4 CD TB DIES.,895,FORD,22
2011 Diesel,2011-3,RANGER XLT 3.0 PSE 163CV 4X4 CD TB DIES.,895,FORD,22
2010 Diesel,2010-3,RANGER XLT 3.0 PSE 163CV 4X4 CD TB DIES.,895,FORD,22
2009 Diesel,2009-3,RANGER XLT 3.0 PSE 163CV 4X4 CD TB DIES.,895,FORD,22
2008 Diesel,2008-3,RANGER XLT 3.0 PSE 163CV 4X4 CD TB DIES.,895,FORD,22
2007 Diesel,2007-3,RANGER XLT 3.0 PSE 163CV 4X4 CD TB DIES.,895,FORD,22
2006 Diesel,2006-3,RANGER XLT 3.0 PSE 163CV 4X4 CD TB DIES.,895,FORD,22
2005 Diesel,2005-3,RANGER XLT 3.0 PSE 163CV 4X4 CD TB DIES.,895,FORD,22
2016 Diesel,2016-3,RANGER XLT 3.2 20V 4X4 CD DIESEL,6170,FORD,22
2015 Diesel,2015-3,RANGER XLT 3.2 20V 4X4 CD DIESEL,6170,FORD,22
2014 Diesel,2014-3,RANGER XLT 3.2 20V 4X4 CD DIESEL,6170,FORD,22
2013 Diesel,2013-3,RANGER XLT 3.2 20V 4X4 CD DIESEL,6170,FORD,22
32000 Diesel,32000-3,RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,6171,FORD,22
2023 Diesel,2023-3,RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,6171,FORD,22
2022 Diesel,2022-3,RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,6171,FORD,22
2021 Diesel,2021-3,RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,6171,FORD,22
2020 Diesel,2020-3,RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,6171,FORD,22
2019 Diesel,2019-3,RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,6171,FORD,22
2018 Diesel,2018-3,RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,6171,FORD,22
2017 Diesel,2017-3,RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,6171,FORD,22
2016 Diesel,2016-3,RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,6171,FORD,22
2015 Diesel,2015-3,RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,6171,FORD,22
2014 Diesel,2014-3,RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,6171,FORD,22
2013 Diesel,2013-3,RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,6171,FORD,22
2002 Gasolina,2002-1,RANGER XLT 4.0 4X4 CD,900,FORD,22
2001 Gasolina,2001-1,RANGER XLT 4.0 4X4 CD,900,FORD,22
2000 Gasolina,2000-1,RANGER XLT 4.0 4X4 CD,900,FORD,22
1999 Gasolina,1999-1,RANGER XLT 4.0 4X4 CD,900,FORD,22
1998 Gasolina,1998-1,RANGER XLT 4.0 4X4 CD,900,FORD,22
1993 Gasolina,1993-1,TAURUS SHO 3.0 V6,911,FORD,22
1992 Gasolina,1992-1,TAURUS SHO 3.0 V6,911,FORD,22
1991 Gasolina,1991-1,TAURUS SHO 3.0 V6,911,FORD,22
32000 Gasolina,32000-1,TERRITORY TITANIUM 1.5 GTDI ECOBO. AUT.,9164,FORD,22
2022 Gasolina,2022-1,TERRITORY TITANIUM 1.5 GTDI ECOBO. AUT.,9164,FORD,22
2021 Gasolina,2021-1,TERRITORY TITANIUM 1.5 GTDI ECOBO. AUT.,9164,FORD,22
2014 Diesel,2014-3,TRANSIT VAN 3550 2.2 TDCI 14/16LUG. DIES,6203,FORD,22
2013 Diesel,2013-3,TRANSIT VAN 3550 2.2 TDCI 14/16LUG. DIES,6203,FORD,22
2012 Diesel,2012-3,TRANSIT VAN 3550 2.2 TDCI 14/16LUG. DIES,6203,FORD,22
2013 Gasolina,2013-1,AGILE LT 1.4 MPFI 8V FLEXPOWER 5P,5069,GM - CHEVROLET,23
2012 Gasolina,2012-1,AGILE LT 1.4 MPFI 8V FLEXPOWER 5P,5069,GM - CHEVROLET,23
2011 Gasolina,2011-1,AGILE LT 1.4 MPFI 8V FLEXPOWER 5P,5069,GM - CHEVROLET,23
2010 Gasolina,2010-1,AGILE LT 1.4 MPFI 8V FLEXPOWER 5P,5069,GM - CHEVROLET,23
2014 Gasolina,2014-1,AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,5070,GM - CHEVROLET,23
2013 Gasolina,2013-1,AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,5070,GM - CHEVROLET,23
2012 Gasolina,2012-1,AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,5070,GM - CHEVROLET,23
2011 Gasolina,2011-1,AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,5070,GM - CHEVROLET,23
2010 Gasolina,2010-1,AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,5070,GM - CHEVROLET,23
2004 Gasolina,2004-1,ASTRA 2.0 8V/ CD 2.0 8V HATCHBACK 5P MEC,932,GM - CHEVROLET,23
2003 Gasolina,2003-1,ASTRA 2.0 8V/ CD 2.0 8V HATCHBACK 5P MEC,932,GM - CHEVROLET,23
2007 Gasolina,2007-1,ASTRA COMFORT 2.0 MPFI FLEXPOWER 8V 5P,939,GM - CHEVROLET,23
2006 Gasolina,2006-1,ASTRA COMFORT 2.0 MPFI FLEXPOWER 8V 5P,939,GM - CHEVROLET,23
2005 Gasolina,2005-1,ASTRA COMFORT 2.0 MPFI FLEXPOWER 8V 5P,939,GM - CHEVROLET,23
1996 Gasolina,1996-1,ASTRA GLS 2.0 MPFI,947,GM - CHEVROLET,23
1995 Gasolina,1995-1,ASTRA GLS 2.0 MPFI,947,GM - CHEVROLET,23
2011 Gasolina,2011-1,ASTRA SED. ADVANT. 2.0 8V MPFI FLEXP. 4P,3969,GM - CHEVROLET,23
2010 Gasolina,2010-1,ASTRA SED. ADVANT. 2.0 8V MPFI FLEXP. 4P,3969,GM - CHEVROLET,23
2009 Gasolina,2009-1,ASTRA SED. ADVANT. 2.0 8V MPFI FLEXP. 4P,3969,GM - CHEVROLET,23
2008 Gasolina,2008-1,ASTRA SED. ADVANT. 2.0 8V MPFI FLEXP. 4P,3969,GM - CHEVROLET,23
2007 Gasolina,2007-1,ASTRA SED. ADVANT. 2.0 8V MPFI FLEXP. 4P,3969,GM - CHEVROLET,23
2007 Gasolina,2007-1,ASTRA SED.COMF. 2.0 MPFI FLEXPOWER 8V 4P,950,GM - CHEVROLET,23
2006 Gasolina,2006-1,ASTRA SED.COMF. 2.0 MPFI FLEXPOWER 8V 4P,950,GM - CHEVROLET,23
2005 Gasolina,2005-1,ASTRA SED.COMF. 2.0 MPFI FLEXPOWER 8V 4P,950,GM - CHEVROLET,23
2006 Gasolina,2006-1,ASTRA SED.ELITE 2.0 MPFI FLEXPOWER 8V 4P,956,GM - CHEVROLET,23
2005 Gasolina,2005-1,ASTRA SED.ELITE 2.0 MPFI FLEXPOWER 8V 4P,956,GM - CHEVROLET,23
2004 Gasolina,2004-1,ASTRA SEDAN 2.0/ CD 2.0 MPFI 8V 4P AUT.,958,GM - CHEVROLET,23
2003 Gasolina,2003-1,ASTRA SEDAN 2.0/ CD 2.0 MPFI 8V 4P AUT.,958,GM - CHEVROLET,23
2002 Gasolina,2002-1,ASTRA SEDAN 2.0/ CD 2.0 MPFI 8V 4P AUT.,958,GM - CHEVROLET,23
2017 Gasolina,2017-1,CAMARO FIFTY 6.2 V8 16V 461CV,7790,GM - CHEVROLET,23
32000 Gasolina,32000-1,CAMARO SS 6.2 V8 16V,5415,GM - CHEVROLET,23
2022 Gasolina,2022-1,CAMARO SS 6.2 V8 16V,5415,GM - CHEVROLET,23
2020 Gasolina,2020-1,CAMARO SS 6.2 V8 16V,5415,GM - CHEVROLET,23
2019 Gasolina,2019-1,CAMARO SS 6.2 V8 16V,5415,GM - CHEVROLET,23
2018 Gasolina,2018-1,CAMARO SS 6.2 V8 16V,5415,GM - CHEVROLET,23
2017 Gasolina,2017-1,CAMARO SS 6.2 V8 16V,5415,GM - CHEVROLET,23
2015 Gasolina,2015-1,CAMARO SS 6.2 V8 16V,5415,GM - CHEVROLET,23
2014 Gasolina,2014-1,CAMARO SS 6.2 V8 16V,5415,GM - CHEVROLET,23
2013 Gasolina,2013-1,CAMARO SS 6.2 V8 16V,5415,GM - CHEVROLET,23
2012 Gasolina,2012-1,CAMARO SS 6.2 V8 16V,5415,GM - CHEVROLET,23
2011 Gasolina,2011-1,CAMARO SS 6.2 V8 16V,5415,GM - CHEVROLET,23
2010 Gasolina,2010-1,CAMARO SS 6.2 V8 16V,5415,GM - CHEVROLET,23
2013 Gasolina,2013-1,CAPTIVA SPORT AWD 3.0 V6 24V 268CV,5466,GM - CHEVROLET,23
2012 Gasolina,2012-1,CAPTIVA SPORT AWD 3.0 V6 24V 268CV,5466,GM - CHEVROLET,23
2011 Gasolina,2011-1,CAPTIVA SPORT AWD 3.0 V6 24V 268CV,5466,GM - CHEVROLET,23
2010 Gasolina,2010-1,CAPTIVA SPORT AWD 3.6 V6 24V 261CV 4X4,4734,GM - CHEVROLET,23
2009 Gasolina,2009-1,CAPTIVA SPORT AWD 3.6 V6 24V 261CV 4X4,4734,GM - CHEVROLET,23
2008 Gasolina,2008-1,CAPTIVA SPORT AWD 3.6 V6 24V 261CV 4X4,4734,GM - CHEVROLET,23
2017 Gasolina,2017-1,CAPTIVA SPORT FWD 2.4 16V 171/185CV,4841,GM - CHEVROLET,23
2016 Gasolina,2016-1,CAPTIVA SPORT FWD 2.4 16V 171/185CV,4841,GM - CHEVROLET,23
2015 Gasolina,2015-1,CAPTIVA SPORT FWD 2.4 16V 171/185CV,4841,GM - CHEVROLET,23
2014 Gasolina,2014-1,CAPTIVA SPORT FWD 2.4 16V 171/185CV,4841,GM - CHEVROLET,23
2013 Gasolina,2013-1,CAPTIVA SPORT FWD 2.4 16V 171/185CV,4841,GM - CHEVROLET,23
2012 Gasolina,2012-1,CAPTIVA SPORT FWD 2.4 16V 171/185CV,4841,GM - CHEVROLET,23
2011 Gasolina,2011-1,CAPTIVA SPORT FWD 2.4 16V 171/185CV,4841,GM - CHEVROLET,23
2010 Gasolina,2010-1,CAPTIVA SPORT FWD 2.4 16V 171/185CV,4841,GM - CHEVROLET,23
2009 Gasolina,2009-1,CAPTIVA SPORT FWD 2.4 16V 171/185CV,4841,GM - CHEVROLET,23
2012 Gasolina,2012-1,CAPTIVA SPORT FWD 3.0 V6 24V 268CV 4X2,5467,GM - CHEVROLET,23
2011 Gasolina,2011-1,CAPTIVA SPORT FWD 3.0 V6 24V 268CV 4X2,5467,GM - CHEVROLET,23
2005 Gasolina,2005-1,CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,991,GM - CHEVROLET,23
2004 Gasolina,2004-1,CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,991,GM - CHEVROLET,23
2003 Gasolina,2003-1,CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,991,GM - CHEVROLET,23
2006 Gasolina,2006-1,CELTA LIFE 1.0 MPFI VHC 8V 3P,997,GM - CHEVROLET,23
2005 Gasolina,2005-1,CELTA LIFE 1.0 MPFI VHC 8V 3P,997,GM - CHEVROLET,23
2006 Gasolina,2006-1,CELTA LIFE 1.0 MPFI VHC 8V 5P,998,GM - CHEVROLET,23
2005 Gasolina,2005-1,CELTA LIFE 1.0 MPFI VHC 8V 5P,998,GM - CHEVROLET,23
2014 Gasolina,2014-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,995,GM - CHEVROLET,23
2013 Gasolina,2013-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,995,GM - CHEVROLET,23
2012 Gasolina,2012-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,995,GM - CHEVROLET,23
2011 Gasolina,2011-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,995,GM - CHEVROLET,23
2010 Gasolina,2010-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,995,GM - CHEVROLET,23
2009 Gasolina,2009-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,995,GM - CHEVROLET,23
2008 Gasolina,2008-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,995,GM - CHEVROLET,23
2007 Gasolina,2007-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,995,GM - CHEVROLET,23
2006 Gasolina,2006-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,995,GM - CHEVROLET,23
2014 Gasolina,2014-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,996,GM - CHEVROLET,23
2013 Gasolina,2013-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,996,GM - CHEVROLET,23
2012 Gasolina,2012-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,996,GM - CHEVROLET,23
2011 Gasolina,2011-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,996,GM - CHEVROLET,23
2010 Gasolina,2010-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,996,GM - CHEVROLET,23
2009 Gasolina,2009-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,996,GM - CHEVROLET,23
2008 Gasolina,2008-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,996,GM - CHEVROLET,23
2007 Gasolina,2007-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,996,GM - CHEVROLET,23
2006 Gasolina,2006-1,CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,996,GM - CHEVROLET,23
2005 Gasolina,2005-1,CELTA SPIRIT 1.0 MPFI VHC 8V 3P,1003,GM - CHEVROLET,23
2005 Gasolina,2005-1,CELTA SPIRIT 1.0 MPFI VHC 8V 5P,1004,GM - CHEVROLET,23
2016 Gasolina,2016-1,CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,1002,GM - CHEVROLET,23
2015 Gasolina,2015-1,CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,1002,GM - CHEVROLET,23
2014 Gasolina,2014-1,CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,1002,GM - CHEVROLET,23
2013 Gasolina,2013-1,CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,1002,GM - CHEVROLET,23
2012 Gasolina,2012-1,CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,1002,GM - CHEVROLET,23
2011 Gasolina,2011-1,CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,1002,GM - CHEVROLET,23
2010 Gasolina,2010-1,CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,1002,GM - CHEVROLET,23
2009 Gasolina,2009-1,CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,1002,GM - CHEVROLET,23
2008 Gasolina,2008-1,CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,1002,GM - CHEVROLET,23
2007 Gasolina,2007-1,CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,1002,GM - CHEVROLET,23
2006 Gasolina,2006-1,CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,1002,GM - CHEVROLET,23
2016 Gasolina,2016-1,CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,4924,GM - CHEVROLET,23
2015 Gasolina,2015-1,CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,4924,GM - CHEVROLET,23
2014 Gasolina,2014-1,CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,4924,GM - CHEVROLET,23
2013 Gasolina,2013-1,CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,4924,GM - CHEVROLET,23
2012 Gasolina,2012-1,CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,4924,GM - CHEVROLET,23
2011 Gasolina,2011-1,CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,4924,GM - CHEVROLET,23
2010 Gasolina,2010-1,CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,4924,GM - CHEVROLET,23
2014 Gasolina,2014-1,COBALT ADVANTAGE 1.4 MPFI 8V F.POWER 4P,6584,GM - CHEVROLET,23
2015 Gasolina,2015-1,COBALT LS 1.4 8V FLEXPOWER 4P,5723,GM - CHEVROLET,23
2014 Gasolina,2014-1,COBALT LS 1.4 8V FLEXPOWER 4P,5723,GM - CHEVROLET,23
2013 Gasolina,2013-1,COBALT LS 1.4 8V FLEXPOWER 4P,5723,GM - CHEVROLET,23
2012 Gasolina,2012-1,COBALT LS 1.4 8V FLEXPOWER 4P,5723,GM - CHEVROLET,23
2011 Gasolina,2011-1,COBALT LS 1.4 8V FLEXPOWER 4P,5723,GM - CHEVROLET,23
2020 Gasolina,2020-1,COBALT LT 1.4 8V FLEXPOWER/ECONOFLEX 4P,5724,GM - CHEVROLET,23
